campID	commID	donorID
7345	20689	100365
6169	16089	100366
7075	20077	100366
7213	20414	100366
5233	12165	100367
6169	16089	100367
7006	19905	100367
7075	20077	100367
5233	12165	100368
6169	16089	100368
7006	19905	100368
7075	20077	100368
7213	20414	100368
7244	20511	100368
7345	20686	100368
6169	16089	100369
7006	19905	100369
7075	20077	100369
7213	20414	100369
7244	20511	100369
7345	20689	100369
5233	12165	100370
6169	16089	100371
5233	12165	100372
6169	16089	100372
7006	19905	100372
7075	20077	100372
7213	20414	100372
7244	20511	100372
7345	20689	100372
5233	12165	100373
6169	16089	100374
5233	12165	100375
6169	16089	100375
7006	19905	100375
7075	20077	100375
7213	20414	100375
7244	20511	100375
7345	20686	100375
5233	12165	100376
6169	16089	100376
7006	19905	100376
7075	20077	100376
7213	20414	100376
7244	20511	100376
6169	16089	100377
7075	20077	100377
7213	20414	100377
5233	12165	100378
6169	16089	100378
7006	19905	100378
7075	20077	100378
7213	20414	100378
7244	20511	100378
7345	20686	100378
5233	12165	100379
6169	16089	100380
7075	20077	100380
5233	12165	100381
6169	16089	100381
5233	12165	100382
5233	12165	100383
5233	12165	100384
6169	16089	100384
7213	20414	100384
5233	12165	100385
6169	16089	100385
7006	19905	100385
7075	20077	100385
7213	20414	100385
7244	20511	100385
7345	20686	100385
5233	12165	100386
6169	16089	100386
7345	20689	100387
5233	12165	100388
6169	16089	100388
7006	19905	100388
7075	20077	100388
7213	20414	100388
7244	20511	100388
7345	20689	100388
5233	12165	100389
6169	16089	100389
7006	19905	100389
7075	20077	100389
6169	16089	100390
7075	20077	100390
7213	20414	100390
6169	16089	100391
6169	16089	100392
7075	20077	100392
7213	20414	100392
5233	12165	100393
7006	19905	100393
7075	20077	100393
7213	20414	100393
7244	20511	100393
7345	20686	100393
5233	12165	100394
6169	16089	100394
7006	19905	100394
7075	20077	100394
7213	20414	100394
7244	20511	100394
7345	20689	100394
5233	12165	100395
6169	16089	100395
7006	19905	100395
7075	20077	100395
7213	20414	100395
7244	20511	100395
7345	20689	100395
7345	20686	100396
6169	16089	100397
6169	16089	100398
7075	20077	100398
7213	20414	100398
7345	20686	100398
5233	12165	100399
6169	16089	100399
7006	19905	100399
7075	20077	100399
7213	20414	100399
7244	20511	100399
5233	12165	100400
6169	16089	100400
7006	19905	100400
7075	20077	100400
7213	20414	100400
7244	20511	100400
5233	12164	100401
6169	16089	100401
7006	19904	100401
7075	20076	100401
7213	20413	100401
7244	20510	100401
7345	20685	100401
5233	12165	100402
6169	16089	100402
7006	19905	100402
7075	20077	100402
7213	20414	100402
7244	20511	100402
7345	20689	100402
6169	16089	100403
7075	20077	100403
5233	12165	100404
6169	16089	100404
7006	19905	100404
7075	20077	100404
7213	20414	100404
7244	20511	100404
6169	16089	100405
5233	12164	100406
6169	16088	100406
7006	19904	100406
7075	20076	100406
7213	20413	100406
7244	20510	100406
7345	20685	100406
5233	12164	100407
6169	16088	100407
7006	19904	100407
7075	20076	100407
7213	20413	100407
7244	20510	100407
7345	20685	100407
6169	16089	100408
7075	20077	100408
7213	20414	100408
5233	12164	100409
6169	16088	100409
7006	19904	100409
7075	20076	100409
7345	20685	100409
5233	12165	100410
6169	16089	100410
7006	19905	100410
7075	20077	100410
7213	20414	100410
7244	20511	100410
7345	20689	100410
6169	16089	100411
7075	20077	100411
7213	20414	100411
5233	12165	100412
6169	16089	100413
5233	12165	100414
6169	16089	100414
7006	19905	100414
7075	20077	100414
7213	20414	100414
7244	20511	100414
7345	20686	100414
5233	12165	100415
6169	16089	100415
7006	19905	100415
7075	20077	100415
6169	16089	100416
7075	20077	100416
7213	20414	100416
5233	12165	100417
6169	16089	100417
7006	19905	100417
7075	20077	100417
7213	20414	100417
6169	16089	100418
7075	20077	100418
7213	20414	100418
7345	20689	100418
6169	16089	100419
7075	20077	100419
7213	20414	100419
7345	20686	100419
5233	12165	100420
6169	16089	100420
7345	20686	100421
6169	16089	100422
7075	20077	100422
7213	20414	100422
7345	20689	100422
5233	12165	100423
6169	16089	100423
7006	19905	100423
7075	20077	100423
7213	20414	100423
7244	20511	100423
7345	20686	100423
5233	12165	100424
6169	16089	100424
7006	19905	100424
7075	20077	100424
7213	20414	100424
7244	20511	100424
7345	20686	100424
7345	20686	100425
6169	16088	100426
7006	19904	100426
7075	20076	100426
7213	20413	100426
7345	20685	100426
6169	16089	100427
6169	16089	100428
7075	20077	100428
7213	20414	100428
7345	20689	100429
5233	12165	100430
5233	12165	100431
6169	16089	100431
7006	19905	100431
7075	20077	100431
7213	20414	100431
7244	20511	100431
7345	20686	100431
6169	16089	100432
7006	19905	100432
7075	20077	100432
7345	20686	100432
5233	12165	100433
6169	16089	100433
7006	19905	100433
7075	20077	100433
7213	20414	100433
7244	20511	100433
7345	20686	100433
6169	16089	100434
7075	20077	100434
6169	16089	100435
5233	12165	100436
5233	12165	100437
6169	16089	100437
6169	16089	100438
7075	20077	100438
7213	20414	100438
6169	16089	100439
7006	19905	100439
7075	20077	100439
7244	20511	100439
7345	20689	100439
6169	16089	100440
7075	20077	100440
7213	20414	100440
5233	12165	100441
6169	16089	100441
7006	19905	100441
7075	20077	100441
7213	20414	100441
7244	20511	100441
7345	20686	100441
5233	12165	100442
6169	16089	100442
7006	19905	100442
7075	20077	100442
7213	20414	100442
7244	20511	100442
7345	20686	100442
6169	16089	100443
7075	20077	100443
7213	20414	100443
6169	16089	100444
7345	20686	100445
5233	12165	100446
6169	16089	100446
7006	19905	100446
7075	20077	100446
7213	20414	100446
7244	20511	100446
7345	20686	100446
5233	12165	100447
6169	16089	100447
7006	19905	100447
7075	20077	100447
7213	20414	100447
7244	20511	100447
7345	20686	100447
5233	12165	100448
5233	12165	100449
6169	16089	100450
5233	12165	100451
6169	16089	100451
7006	19905	100451
7075	20077	100451
7213	20414	100451
7244	20511	100451
7345	20689	100451
6169	16089	100452
7075	20077	100452
7213	20414	100452
6169	16089	100453
7006	19905	100453
7075	20077	100453
7213	20414	100453
7244	20511	100453
7345	20686	100453
5233	12165	100454
6169	16089	100454
7006	19905	100454
7075	20077	100454
7213	20414	100454
7244	20511	100454
7345	20686	100454
6169	16089	100455
7075	20077	100455
7213	20414	100455
5233	12165	100456
6169	16089	100456
7006	19905	100456
7075	20077	100456
7213	20414	100456
7244	20511	100456
7345	20686	100456
5233	12165	100457
6169	16089	100457
7006	19905	100457
7075	20077	100457
7213	20414	100457
7244	20511	100457
7345	20689	100457
5233	12165	100458
6169	16089	100458
7006	19905	100458
7075	20077	100458
7213	20414	100458
7244	20511	100458
7345	20689	100458
6169	16089	100459
7075	20077	100459
7213	20414	100459
5233	12165	100460
6169	16089	100460
7006	19905	100460
7075	20077	100460
7213	20414	100460
7244	20511	100460
7345	20689	100460
5233	12165	100461
6169	16089	100461
7006	19905	100461
7075	20077	100461
7213	20414	100461
7244	20511	100461
7345	20689	100461
6169	16088	100462
7075	20077	100462
7213	20414	100462
5233	12164	100463
6169	16088	100463
7006	19904	100463
7075	20076	100463
7075	20077	100464
7213	20414	100464
7244	20511	100464
7345	20686	100464
7345	20689	100465
5233	12165	100466
6169	16089	100466
7006	19905	100466
7075	20077	100466
7213	20414	100466
5233	12164	100467
6169	16089	100467
7006	19904	100467
7075	20076	100467
7213	20413	100467
7345	20685	100467
5233	12165	100468
6169	16089	100468
7006	19905	100468
7075	20077	100468
7213	20414	100468
7244	20511	100468
7345	20686	100468
6169	16089	100469
7075	20077	100469
7213	20414	100469
6169	16089	100470
7006	19905	100470
7075	20077	100470
7213	20414	100470
7244	20511	100470
7345	20689	100470
7345	20686	100471
6169	16089	100472
7075	20077	100472
7213	20414	100472
5233	12165	100473
6169	16089	100473
7006	19905	100473
7075	20077	100473
7213	20414	100473
7244	20511	100473
7345	20689	100473
5233	12165	100474
6169	16089	100474
7006	19905	100474
7075	20077	100474
7213	20414	100474
7244	20511	100474
7345	20689	100474
5233	12164	100475
6169	16088	100475
7006	19904	100475
7075	20076	100475
7213	20413	100475
7244	20510	100475
7345	20685	100475
5233	12164	100476
6169	16088	100476
7006	19904	100476
7075	20076	100476
7213	20413	100476
7244	20510	100476
7345	20685	100476
5233	12165	100477
6169	16089	100477
7006	19905	100477
7075	20077	100477
6169	16089	100478
7075	20077	100478
7213	20414	100478
5233	12165	100479
6169	16089	100479
7006	19905	100479
7075	20077	100479
7213	20414	100479
7244	20511	100479
7345	20686	100479
5233	12164	100480
6169	16088	100480
7006	19904	100480
7075	20076	100480
7213	20413	100480
7244	20510	100480
7345	20685	100480
5233	12164	100481
6169	16088	100481
7006	19904	100481
7075	20076	100481
7213	20413	100481
7244	20510	100481
7345	20685	100481
5233	12165	100482
6169	16089	100482
7006	19905	100482
5233	12165	100483
6169	16089	100483
7006	19905	100483
7075	20077	100483
7213	20414	100483
7244	20511	100483
7345	20689	100483
6169	16089	100484
7075	20077	100484
7213	20414	100484
7345	20686	100484
6169	16089	100485
7075	20077	100485
7213	20414	100485
5233	12165	100486
6169	16089	100487
7075	20077	100487
7213	20414	100487
6169	16089	100488
7075	20077	100488
7213	20414	100488
6169	16089	100489
7075	20077	100489
7213	20414	100489
5233	12165	100490
7006	19905	100490
7075	20077	100490
7213	20414	100490
7244	20511	100490
7345	20689	100490
6169	16089	100491
7075	20077	100491
7213	20414	100491
7006	19905	100492
7075	20077	100492
7213	20414	100492
7244	20511	100492
7345	20686	100492
6169	16089	100493
5233	12165	100494
6169	16089	100494
7006	19905	100494
7075	20077	100494
7213	20414	100494
7244	20511	100494
7345	20689	100494
6169	16089	100495
7075	20077	100495
6169	16089	100496
7006	19905	100496
7075	20077	100496
7213	20414	100496
7244	20511	100496
7345	20686	100496
6169	16089	100497
7075	20077	100497
7213	20414	100497
5233	12165	100498
6169	16089	100498
7006	19905	100498
7075	20077	100498
7213	20414	100498
7244	20511	100498
7345	20689	100498
6169	16089	100499
7006	19905	100499
7075	20077	100499
7213	20414	100499
7345	20689	100499
5233	12165	100500
6169	16089	100500
5233	12165	100501
6169	16089	100501
7006	19905	100501
7075	20077	100501
7213	20414	100501
7244	20511	100501
7345	20686	100501
6169	16089	100502
7075	20077	100502
7213	20414	100502
6169	16089	100503
7075	20077	100503
7213	20414	100503
7345	20689	100503
5233	12165	100504
6169	16089	100504
7006	19905	100504
7075	20077	100504
7213	20414	100504
7244	20511	100504
7345	20689	100504
6169	16089	100505
7075	20077	100505
7213	20414	100505
7345	20686	100505
5233	12164	100506
5233	12165	100507
6169	16089	100507
7006	19905	100507
7075	20077	100507
7213	20414	100507
7244	20511	100507
7345	20686	100507
6169	16089	100508
7075	20077	100508
7213	20414	100508
7345	20685	100509
5233	12164	100510
6169	16088	100510
7006	19904	100510
7075	20076	100510
7213	20413	100510
7244	20510	100510
7345	20685	100510
5233	12165	100511
6169	16089	100511
7006	19905	100511
5233	12165	100512
5233	12165	100513
6169	16089	100513
5233	12165	100514
6169	16089	100514
7006	19905	100514
7075	20077	100514
7213	20414	100514
7244	20511	100514
7345	20689	100514
5233	12164	100515
6169	16088	100515
7006	19904	100515
7075	20076	100515
7213	20413	100515
7244	20510	100515
7345	20685	100515
7345	20689	100516
5233	12165	100517
6169	16089	100518
7075	20077	100518
7213	20414	100518
5233	12164	100519
6169	16088	100519
7006	19904	100519
7075	20076	100519
7213	20413	100519
7244	20510	100519
7345	20685	100519
5233	12165	100520
6169	16089	100520
7006	19905	100520
7075	20077	100520
7213	20414	100520
7244	20511	100520
7345	20689	100520
5233	12165	100521
6169	16089	100521
7006	19905	100521
7075	20077	100521
7213	20414	100521
7244	20511	100521
7345	20686	100521
5233	12164	100522
6169	16088	100522
7006	19904	100522
7075	20076	100522
7213	20413	100522
7244	20510	100522
7345	20685	100522
5233	12165	100523
5233	12165	100524
6169	16089	100524
7006	19905	100524
7075	20077	100524
7213	20414	100524
7244	20511	100524
7345	20686	100524
5233	12164	100525
6169	16089	100525
7006	19904	100525
7075	20076	100525
7345	20685	100525
5233	12165	100526
6169	16089	100526
7006	19905	100526
7075	20077	100526
7213	20414	100526
7244	20511	100526
7345	20686	100526
5233	12165	100527
6169	16089	100527
7006	19905	100527
7075	20077	100527
7213	20414	100527
7244	20511	100527
7345	20686	100527
5233	12164	100528
6169	16088	100528
7006	19904	100528
7075	20076	100528
7213	20413	100528
7345	20685	100528
6169	16088	100529
7006	19905	100529
7075	20077	100529
7213	20414	100529
7244	20511	100529
7345	20689	100529
5233	12165	100530
6169	16089	100530
7006	19905	100530
7075	20077	100530
7213	20414	100530
7244	20511	100530
7345	20689	100530
6169	16089	100531
7075	20077	100531
7213	20414	100531
5233	12165	100532
6169	16089	100532
7006	19905	100532
7075	20077	100532
7213	20414	100532
7244	20511	100532
7345	20689	100532
5233	12165	100533
6169	16089	100533
7075	20077	100533
7213	20414	100533
7244	20511	100533
7345	20689	100533
5233	12164	100534
6169	16088	100534
7006	19904	100534
7075	20076	100534
7213	20413	100534
7244	20510	100534
7345	20685	100534
5233	12165	100535
6169	16089	100536
5233	12165	100537
6169	16089	100537
7006	19905	100537
7075	20077	100537
7213	20414	100537
7244	20511	100537
7345	20689	100537
5233	12164	100538
6169	16088	100538
7006	19904	100538
7075	20076	100538
7213	20413	100538
7244	20510	100538
7345	20685	100538
6169	16089	100539
7075	20077	100539
7213	20414	100539
5233	12165	100540
6169	16089	100540
7006	19905	100540
7075	20077	100540
7213	20414	100540
7244	20511	100540
7345	20689	100540
5233	12165	100541
6169	16089	100541
7006	19905	100541
7075	20077	100541
7213	20414	100541
7244	20511	100541
7345	20686	100541
7345	20686	100542
7345	20685	100543
5233	12165	100544
7213	20413	100544
5233	12165	100545
6169	16089	100545
7006	19905	100545
7075	20077	100545
7213	20414	100545
7244	20511	100545
7345	20686	100545
5233	12165	100546
5233	12165	100547
6169	16088	100547
7006	19904	100547
7075	20076	100547
7213	20413	100547
7244	20510	100547
7345	20685	100547
7345	20689	100548
6169	16089	100549
7075	20077	100549
7213	20414	100549
7345	20686	100549
6169	16089	100550
7075	20077	100550
7213	20414	100550
5233	12165	100551
6169	16089	100551
7006	19905	100551
7075	20077	100551
7213	20414	100551
7244	20511	100551
7345	20686	100551
5233	12165	100552
6169	16089	100552
7006	19905	100552
7075	20077	100552
7213	20414	100552
7244	20511	100552
7345	20689	100552
5233	12164	100553
6169	16089	100554
7075	20077	100554
7213	20414	100554
7345	20689	100554
5233	12165	100555
6169	16089	100555
7006	19905	100555
7075	20077	100555
7213	20414	100555
7244	20511	100555
7345	20686	100555
5233	12165	100556
6169	16089	100556
7006	19905	100556
7075	20077	100556
7213	20414	100556
7244	20511	100556
7345	20686	100556
6169	16089	100557
7075	20077	100557
7213	20414	100557
5233	12165	100558
6169	16089	100558
7006	19905	100558
7075	20077	100558
7213	20414	100558
7244	20511	100558
7345	20689	100558
6169	16089	100559
7075	20077	100559
5233	12165	100560
6169	16089	100560
7006	19905	100560
7075	20077	100560
7213	20414	100560
7244	20511	100560
7345	20689	100560
5233	12165	100561
6169	16089	100561
5233	12165	100562
6169	16089	100562
7006	19905	100562
7075	20077	100562
7213	20414	100562
7244	20511	100562
7345	20686	100562
5233	12165	100563
6169	16089	100563
7006	19905	100563
7075	20077	100563
7213	20414	100563
7244	20511	100563
7345	20689	100563
6169	16089	100564
7075	20077	100564
7213	20414	100564
6169	16089	100565
7075	20077	100565
6169	16089	100566
7006	19905	100566
7075	20077	100566
7213	20414	100566
7244	20511	100566
7345	20686	100566
5233	12165	100567
6169	16089	100567
7006	19905	100567
7075	20077	100567
7244	20511	100567
7345	20689	100567
6169	16089	100568
7006	19905	100568
7075	20077	100568
7213	20414	100568
7345	20686	100568
6169	16089	100569
5233	12165	100570
6169	16089	100570
7006	19905	100570
5233	12165	100571
6169	16089	100571
7006	19905	100571
7075	20077	100571
7213	20414	100571
7244	20511	100571
7345	20686	100571
5233	12165	100572
6169	16089	100572
5233	12165	100573
6169	16089	100573
7006	19905	100573
7075	20077	100573
7213	20414	100573
7244	20511	100573
7345	20689	100573
6169	16089	100574
7075	20077	100574
7213	20414	100574
5233	12165	100575
5233	12165	100576
6169	16089	100576
7006	19905	100576
7075	20077	100576
7213	20414	100576
7244	20511	100576
7345	20686	100576
5233	12164	100577
6169	16088	100577
7006	19904	100577
7075	20076	100577
7213	20413	100577
7345	20685	100577
5233	12165	100578
6169	16089	100578
7006	19905	100578
7075	20077	100578
7213	20414	100578
7244	20511	100578
7345	20689	100578
5233	12165	100579
6169	16089	100579
7006	19905	100579
7075	20077	100579
7213	20414	100579
7244	20511	100579
7345	20689	100579
6169	16089	100580
7075	20077	100580
7213	20414	100580
6169	16089	100581
7075	20077	100581
7213	20414	100581
6169	16089	100582
6169	16089	100583
6169	16089	100584
6169	16089	100585
7075	20077	100585
7213	20414	100585
7345	20689	100586
5233	12165	100587
6169	16089	100587
7006	19905	100587
7075	20077	100587
7213	20414	100587
7244	20511	100587
7345	20686	100587
5233	12165	100588
6169	16089	100588
7006	19905	100588
5233	12165	100589
